city,latitude,longitude,year,month,temp_mean_c,temp_min_c,temp_max_c,temp_range_c,precip_total_mm,precip_days,precip_max_day,humidity_mean,wind_mean_ms,solar_mean_mj
nakuru,-0.3,36.07,2016,5,15.48,14.07,16.27,2.2,168.77,30,23.33,83.96,1.58,19.43
nakuru,-0.3,36.07,2016,6,14.69,12.36,16.21,3.85,68.04,24,12.89,81.94,1.51,18.39
nakuru,-0.3,36.07,2016,7,13.99,11.68,15.33,3.65,64.66,31,5.69,83.12,1.43,17.47
nakuru,-0.3,36.07,2016,8,14.07,12.63,15.69,3.06,56.79,29,6.67,78.87,1.9,19.29
nakuru,-0.3,36.07,2016,9,14.97,13.39,16.49,3.1,74.03,30,10.96,76.88,1.66,22.11
nakuru,-0.3,36.07,2016,10,15.78,14.86,16.8,1.94,61.82,30,8.56,73.1,2.07,22.99
nakuru,-0.3,36.07,2016,11,15.47,14.01,16.7,2.69,183.48,30,19.44,81.15,2.21,18.31
nakuru,-0.3,36.07,2016,12,15.55,14.62,16.59,1.97,17.33,23,1.92,75.8,2.3,21.54
nakuru,-0.3,36.07,2017,1,16.21,14.56,18.42,3.86,15.64,15,6.88,62.54,1.96,24.28
nakuru,-0.3,36.07,2017,2,17.26,15.94,18.08,2.14,43.05,19,10.98,65.82,2.41,23.31
nakuru,-0.3,36.07,2017,3,18.33,16.79,19.47,2.68,51.84,22,14.77,61.11,2.37,25.08
nakuru,-0.3,36.07,2017,4,16.93,15.63,18.45,2.82,151.77,26,25.72,74.54,2.7,21.92
nakuru,-0.3,36.07,2017,5,15.54,14.35,16.95,2.6,178.23,31,28.01,80.36,2.51,19.63
nakuru,-0.3,36.07,2017,6,15.68,14.61,17.17,2.56,33.07,29,4.24,76.02,2.02,20.42
nakuru,-0.3,36.07,2017,7,14.82,13.71,15.93,2.22,127.93,30,14.31,81.25,1.41,17.61
nakuru,-0.3,36.07,2017,8,14.68,12.9,16.13,3.23,102.17,31,15.55,79.28,1.76,19.17
nakuru,-0.3,36.07,2017,9,15.06,13.64,16.2,2.56,133.76,29,19.36,80.18,1.64,20.16
nakuru,-0.3,36.07,2017,10,15.86,14.12,16.61,2.49,168.01,26,24.62,78.01,2.01,20.86
nakuru,-0.3,36.07,2017,11,15.31,13.83,15.89,2.06,209.78,30,30.58,82.78,2.25,19.31
nakuru,-0.3,36.07,2017,12,15.32,13.81,16.59,2.78,22.66,16,6.8,75.9,2.1,22.33
nakuru,-0.3,36.07,2018,1,15.65,13.97,17.29,3.32,14.71,17,3.94,66.98,1.66,21.8
nakuru,-0.3,36.07,2018,2,16.98,15.5,19.11,3.61,27.92,14,16.21,65.37,2.42,25.22
nakuru,-0.3,36.07,2018,3,15.6,13.7,16.9,3.2,304.89,31,31.27,82.64,1.93,18.1
nakuru,-0.3,36.07,2018,4,15.19,14.0,16.38,2.38,483.71,30,40.12,86.37,1.84,17.17
nakuru,-0.3,36.07,2018,5,14.74,13.43,16.27,2.84,345.88,31,43.95,87.16,2.0,18.91
nakuru,-0.3,36.07,2018,6,13.99,12.81,15.44,2.63,184.2,30,25.79,88.67,1.53,16.26
nakuru,-0.3,36.07,2018,7,13.08,11.67,14.73,3.06,74.25,30,11.41,87.35,1.89,16.25
nakuru,-0.3,36.07,2018,8,13.45,12.11,15.17,3.06,110.64,29,14.79,84.97,1.58,18.99
nakuru,-0.3,36.07,2018,9,14.14,13.34,15.05,1.71,32.97,29,3.99,81.41,2.3,22.93
nakuru,-0.3,36.07,2018,10,14.88,13.09,15.87,2.78,89.51,30,15.25,82.49,2.49,21.21
nakuru,-0.3,36.07,2018,11,15.55,14.75,16.59,1.84,89.02,29,9.0,83.91,2.54,20.92
nakuru,-0.3,36.07,2018,12,15.14,13.51,16.01,2.5,170.46,30,27.91,83.7,1.99,19.85
nakuru,-0.3,36.07,2019,1,15.08,13.8,16.14,2.34,28.73,19,8.23,78.01,2.09,22.92
nakuru,-0.3,36.07,2019,2,15.98,14.85,16.81,1.96,11.33,12,2.67,74.16,2.24,24.78
nakuru,-0.3,36.07,2019,3,17.26,15.88,18.59,2.71,31.14,19,6.99,66.6,2.11,25.26
nakuru,-0.3,36.07,2019,4,17.67,16.11,18.93,2.82,127.94,25,35.91,72.4,2.2,22.72
nakuru,-0.3,36.07,2019,5,15.7,13.39,17.23,3.84,141.58,31,21.74,81.21,2.45,20.79
nakuru,-0.3,36.07,2019,6,15.3,13.58,16.67,3.09,160.53,30,16.96,84.63,1.23,15.56
nakuru,-0.3,36.07,2019,7,14.47,13.04,15.23,2.19,67.98,31,7.03,82.08,1.71,18.58
nakuru,-0.3,36.07,2019,8,14.68,13.26,15.85,2.59,122.67,28,23.87,80.32,1.76,19.18
nakuru,-0.3,36.07,2019,9,15.22,13.84,16.07,2.23,113.72,28,20.69,78.37,1.93,21.53
nakuru,-0.3,36.07,2019,10,15.37,14.33,16.37,2.04,292.16,31,38.05,82.35,2.77,20.03
nakuru,-0.3,36.07,2019,11,15.79,14.88,16.69,1.81,283.45,30,44.88,83.97,1.97,18.75
nakuru,-0.3,36.07,2019,12,15.49,13.95,16.32,2.37,365.75,30,50.12,85.67,1.64,18.04
nakuru,-0.3,36.07,2020,1,15.27,14.39,15.91,1.52,197.46,29,29.07,83.78,1.76,19.37
nakuru,-0.3,36.07,2020,2,15.66,13.88,16.91,3.03,108.38,25,35.97,81.16,1.96,22.64
nakuru,-0.3,36.07,2020,3,16.34,14.79,17.57,2.78,225.4,30,50.27,83.03,1.8,21.69
nakuru,-0.3,36.07,2020,4,15.77,13.97,16.87,2.9,394.67,30,40.34,86.97,2.06,19.43
nakuru,-0.3,36.07,2020,5,14.95,13.62,16.0,2.38,183.82,31,26.04,87.03,2.3,20.67
nakuru,-0.3,36.07,2020,6,14.01,12.39,15.31,2.92,220.75,29,39.6,87.4,1.74,17.88
nakuru,-0.3,36.07,2020,7,13.37,11.45,14.47,3.02,81.55,31,9.49,87.07,1.91,16.36
nakuru,-0.3,36.07,2020,8,14.09,11.94,15.43,3.49,114.74,31,13.26,85.15,1.77,18.47
nakuru,-0.3,36.07,2020,9,14.31,12.26,15.59,3.33,212.85,30,65.67,83.38,1.82,20.94
nakuru,-0.3,36.07,2020,10,14.81,13.9,15.59,1.69,163.73,31,24.65,82.94,2.16,20.02
nakuru,-0.3,36.07,2020,11,15.38,14.45,16.03,1.58,186.08,30,30.95,85.33,2.2,19.79
nakuru,-0.3,36.07,2020,12,14.69,12.96,15.43,2.47,74.5,24,21.69,81.32,1.85,22.2
nakuru,-0.3,36.07,2021,1,14.55,12.74,15.47,2.73,57.49,24,8.8,81.03,1.88,21.6
nakuru,-0.3,36.07,2021,2,15.18,12.76,16.34,3.58,84.1,19,14.33,78.3,1.74,21.51
nakuru,-0.3,36.07,2021,3,15.4,13.97,16.81,2.84,71.43,23,16.46,77.22,2.35,23.82
nakuru,-0.3,36.07,2021,4,15.83,15.0,16.52,1.52,211.47,30,26.75,83.48,2.21,21.58
nakuru,-0.3,36.07,2021,5,15.35,14.34,16.25,1.91,266.96,30,41.88,85.44,1.5,19.67
nakuru,-0.3,36.07,2021,6,14.24,12.88,15.68,2.8,20.36,25,3.3,84.12,1.84,19.63
nakuru,-0.3,36.07,2021,7,13.5,12.66,15.03,2.37,101.29,31,8.13,85.59,1.68,15.6
nakuru,-0.3,36.07,2021,8,14.04,11.98,15.97,3.99,91.08,30,10.25,81.72,1.7,19.04
nakuru,-0.3,36.07,2021,9,14.84,13.55,16.29,2.74,86.49,30,11.22,81.15,1.93,19.73
nakuru,-0.3,36.07,2021,10,15.59,14.84,16.38,1.54,109.42,31,11.56,80.18,1.81,20.13
nakuru,-0.3,36.07,2021,11,15.79,15.24,16.5,1.26,102.81,30,20.0,79.37,2.05,20.6
nakuru,-0.3,36.07,2021,12,15.27,14.07,16.2,2.13,126.77,31,28.38,83.6,2.42,18.69
nakuru,-0.3,36.07,2022,1,15.1,13.27,16.57,3.3,64.4,20,25.38,72.94,1.73,22.52
nakuru,-0.3,36.07,2022,2,16.45,15.27,17.77,2.5,55.98,24,20.71,70.63,1.78,22.41
nakuru,-0.3,36.07,2022,3,16.9,14.86,18.22,3.36,79.02,23,15.89,67.26,2.01,25.21
nakuru,-0.3,36.07,2022,4,16.41,14.94,17.51,2.57,148.16,25,16.07,76.45,2.27,20.96
nakuru,-0.3,36.07,2022,5,15.89,14.5,17.12,2.62,98.19,30,14.02,79.54,1.84,20.93
nakuru,-0.3,36.07,2022,6,14.47,12.65,16.13,3.48,52.8,25,6.06,77.64,2.04,19.49
nakuru,-0.3,36.07,2022,7,13.93,12.51,15.31,2.8,111.53,29,18.09,79.18,1.98,17.32
nakuru,-0.3,36.07,2022,8,14.05,12.57,16.08,3.51,179.52,31,18.81,81.89,1.6,17.15
nakuru,-0.3,36.07,2022,9,14.75,13.79,15.51,1.72,140.96,29,17.48,79.92,1.89,20.89
nakuru,-0.3,36.07,2022,10,15.43,14.02,16.61,2.59,43.76,31,9.08,72.96,2.13,22.94
nakuru,-0.3,36.07,2022,11,15.34,14.54,15.93,1.39,170.37,30,25.49,82.19,2.16,18.5
nakuru,-0.3,36.07,2022,12,15.39,14.1,16.15,2.05,84.77,29,10.52,79.38,1.97,20.04
nakuru,-0.3,36.07,2023,1,15.04,13.86,15.88,2.02,20.96,15,3.65,70.08,2.24,23.7
nakuru,-0.3,36.07,2023,2,16.73,15.31,17.65,2.34,23.83,12,5.69,62.12,2.08,25.63
nakuru,-0.3,36.07,2023,3,16.85,15.14,18.48,3.34,186.72,27,33.99,73.57,2.0,22.09
nakuru,-0.3,36.07,2023,4,16.08,14.63,17.14,2.51,274.19,30,35.22,82.57,2.43,19.49
nakuru,-0.3,36.07,2023,5,15.63,13.35,16.7,3.35,145.98,31,24.14,81.93,2.15,21.14
nakuru,-0.3,36.07,2023,6,15.29,14.46,16.17,1.71,79.48,29,7.94,82.05,1.5,18.33
nakuru,-0.3,36.07,2023,7,14.62,12.79,15.95,3.16,39.53,29,4.46,79.15,1.93,18.94
nakuru,-0.3,36.07,2023,8,15.07,13.37,15.97,2.6,62.04,28,15.73,76.85,2.15,20.6
nakuru,-0.3,36.07,2023,9,16.16,14.75,16.84,2.09,133.5,30,18.77,77.39,1.79,21.8
nakuru,-0.3,36.07,2023,10,16.25,15.33,17.15,1.82,167.89,31,37.65,77.0,2.74,21.16
nakuru,-0.3,36.07,2023,11,15.4,13.82,16.36,2.54,458.44,30,44.36,85.87,2.42,17.02
nakuru,-0.3,36.07,2023,12,16.02,14.95,17.06,2.11,106.65,30,12.08,83.12,1.73,20.48
nakuru,-0.3,36.07,2024,1,15.55,14.56,16.38,1.82,204.35,30,44.55,82.47,1.54,19.79
nakuru,-0.3,36.07,2024,2,16.06,14.74,17.04,2.3,81.14,25,10.34,80.32,1.92,23.09
nakuru,-0.3,36.07,2024,3,16.78,14.85,17.7,2.85,153.1,27,24.14,80.6,2.21,24.3
nakuru,-0.3,36.07,2024,4,16.12,14.85,16.98,2.13,627.87,30,78.29,87.1,1.76,18.51
nakuru,-0.3,36.07,2024,5,15.97,14.89,17.18,2.29,392.25,30,42.37,87.52,1.49,19.61
nakuru,-0.3,36.07,2024,6,14.5,12.61,16.57,3.96,68.95,29,9.74,85.43,1.63,19.96
nakuru,-0.3,36.07,2024,7,14.38,12.69,15.52,2.83,150.92,31,16.57,87.1,1.29,15.47
nakuru,-0.3,36.07,2024,8,14.07,12.89,15.05,2.16,85.64,31,13.65,84.83,1.79,18.15
nakuru,-0.3,36.07,2024,9,14.67,13.46,16.28,2.82,101.93,30,23.35,82.45,1.93,21.14
nakuru,-0.3,36.07,2024,10,15.31,13.89,16.33,2.44,68.89,28,13.43,81.33,1.93,22.11
nakuru,-0.3,36.07,2024,11,15.68,14.8,16.43,1.63,353.83,30,46.65,85.68,2.0,18.06
nakuru,-0.3,36.07,2024,12,15.11,13.46,16.28,2.82,125.02,27,45.03,83.68,1.82,20.98
